,source_file,unmutated_binary,binary_path,return_code,program_input,program_stdout,target,expected_stdout,expected_returncode,custom_returncodes,flipped_addr,flipped_index,mutation,source_code
0,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1129_4,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4393,4,single_bit,
1,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1129_5,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4393,5,single_bit,
2,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1129_6,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4393,6,single_bit,
3,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1129_7,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4393,7,single_bit,
4,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1120_13,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4384,13,single_bit,
5,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1120_16,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4384,16,single_bit,
6,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1120_17,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4384,17,single_bit,
7,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1120_19,132,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4384,19,single_bit,
8,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1120_20,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4384,20,single_bit,
9,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1120_23,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4384,23,single_bit,
10,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1120_31,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4384,31,single_bit,
11,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_0,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,0,single_bit,
12,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_1,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,1,single_bit,
13,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_2,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,2,single_bit,
14,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_3,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,3,single_bit,
15,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_4,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,4,single_bit,
16,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_6,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,6,single_bit,
17,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_7,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,7,single_bit,
18,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_10,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,10,single_bit,
19,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_11,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,11,single_bit,
20,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_12,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,12,single_bit,
21,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_13,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,13,single_bit,
22,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_14,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,14,single_bit,
23,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1124_15,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4388,15,single_bit,
24,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1131_4,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4401,4,single_bit,
25,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1131_5,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4401,5,single_bit,
26,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1131_6,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4401,6,single_bit,
27,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1131_7,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4401,7,single_bit,
28,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_3,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,3,single_bit,
29,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_4,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,4,single_bit,
30,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_5,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,5,single_bit,
31,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_6,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,6,single_bit,
32,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_7,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,7,single_bit,
33,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_8,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,8,single_bit,
34,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_14,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,14,single_bit,
35,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_15,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,15,single_bit,
36,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_18,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,18,single_bit,
37,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_19,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,19,single_bit,
38,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_20,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,20,single_bit,
39,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_21,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,21,single_bit,
40,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_22,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,22,single_bit,
41,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112a_23,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4394,23,single_bit,
42,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_0,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,0,single_bit,
43,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_3,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,3,single_bit,
44,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_4,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,4,single_bit,
45,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_5,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,5,single_bit,
46,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_6,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,6,single_bit,
47,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_7,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,7,single_bit,
48,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_8,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,8,single_bit,
49,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_14,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,14,single_bit,
50,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_15,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,15,single_bit,
51,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_18,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,18,single_bit,
52,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_19,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,19,single_bit,
53,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_20,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,20,single_bit,
54,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_21,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,21,single_bit,
55,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_22,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,22,single_bit,
56,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1126_23,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4390,23,single_bit,
57,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1132_4,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4402,4,single_bit,
58,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1132_5,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4402,5,single_bit,
59,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1132_6,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4402,6,single_bit,
60,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x1132_7,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4402,7,single_bit,
61,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112d_0,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4397,0,single_bit,
62,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112d_3,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4397,3,single_bit,
63,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112d_4,139,"wrong
",,X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4397,4,single_bit,
64,/home/dblshot/ghPackages/FaultSim/test_files/password_check.c,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/password_check.o,/home/dblshot/ghPackages/FaultSim/experiments/para_bit_x86_64_password_check/mutated_bins/password_check.o_0x112d_5,97,"wrong
","Enter the password (max 10 characters): Wrong
",X86_64,Correct,0,"[('password_accepted', 0), ('password_denied', 97), ('failed_to_run', -900)]",4397,5,single_bit,
